data_comp,model,item_feat,user_feat,components,num_epochs,learning_rate,Acc@1,Acc@5,Acc@10,Acc@50,Acc@100,MeanAcc,Coverage,Personalization,Novelty,ColdProb,ColdAcc@10,ColdAcc@50,ColdAcc@100,Training Time,Evaluation Time
UsersAllwarp,lm_results,item,user,10,10,0.2,1.317,5.7597,10.5321,34.258,49.8941,20.3522,4.66,72.53,2.71,0.0,0.0,0.0,0.0,161.2185,243.1247
UsersAllwarp,lm_results,item,user,10,20,0.2,1.3667,6.4615,11.7681,36.5438,52.447,21.7174,7.26,78.69,2.82,0.0,0.0,0.0,0.0,320.0465,242.5935
UsersAllwarp,lm_results,item,user,10,5,0.3,1.2488,5.9918,10.8582,35.0832,50.8151,20.7994,5.31,74.76,2.74,0.0,0.0,0.0,0.0,80.7186,242.6091
UsersAllwarp,lm_results,item,user,10,10,0.3,1.4128,6.5315,11.8141,37.1093,52.9554,21.9646,8.26,79.87,2.86,0.0,0.0,0.0,0.0,158.0623,242.7966
UsersAllwarp,lm_results,item,user,10,20,0.3,1.5601,7.2535,12.9027,39.1096,55.4088,23.2469,12.37,82.88,2.96,0.0,0.0,0.0,0.0,309.2027,242.7966

UsersEmotionsbpr,lm_results,item,none,10,20,0.01,1.0919,3.3769,6.4611,20.7789,31.4836,12.6385,0.62,1.35,3.34,5.0392,0.0,0.5263,1.5789,7.2344,12.8593
UsersEmotionsbpr,lm_results,item,none,10,20,0.05,0.6191,3.7258,6.5849,17.1207,26.0806,10.8262,5.03,78.53,5.47,10.2025,0.1754,1.4035,4.386,7.2344,12.6719
UsersEmotionsbpr,lm_results,item,none,10,20,0.1,0.6529,4.2211,8.6222,25.3039,37.5056,15.2611,12.05,89.7,5.22,6.1175,0.3509,1.2281,3.5088,7.2344,12.625
UsersEmotionsbpr,lm_results,item,none,10,20,0.15,0.9118,4.9527,8.9599,28.4219,41.3102,16.9113,17.13,92.49,5.14,4.0142,0.1754,0.7018,2.9825,7.2344,12.5937
UsersEmotionsbpr,lm_results,item,none,10,20,0.2,0.833,4.5475,8.8811,29.2098,42.1094,17.1162,23.23,93.99,5.2,3.7708,0.1754,0.7018,2.807,7.2344,12.6094
UsersEmotionsbpr,lm_results,item,none,10,20,0.3,0.8667,4.6038,8.7911,29.2548,41.8505,17.0734,28.21,94.92,5.27,2.69,0.0,1.4035,2.2807,7.2344,12.5937
UsersEmotionsbpr,lm_results,item,user,10,20,0.01,1.0919,3.4444,6.9676,19.7771,28.3318,11.9226,0.51,0.0,3.36,4.9958,0.0,0.5263,1.2281,36.8437,24.0781
UsersEmotionsbpr,lm_results,item,user,10,20,0.05,0.5966,3.9509,6.8775,24.9662,35.851,14.4484,0.62,3.08,3.34,5.9883,0.0,0.5263,1.4035,36.8437,24.0625
UsersEmotionsbpr,lm_results,item,user,10,20,0.1,0.7542,3.692,6.6186,23.0977,32.3503,13.3026,1.69,41.77,3.56,7.3175,0.0,0.0,2.2807,36.8281,24.0312
UsersEmotionsbpr,lm_results,item,user,10,20,0.15,1.1256,4.8852,8.5209,22.8726,31.0446,13.6898,3.95,70.08,4.21,9.1133,0.0,0.8772,4.2105,36.8125,23.9531
UsersEmotionsbpr,lm_results,item,user,10,20,0.2,1.317,5.6281,9.4439,24.8987,34.4439,15.1463,6.1,80.92,4.37,6.2608,0.1754,1.0526,3.6842,36.8437,23.9219
UsersEmotionsbpr,lm_results,item,user,10,20,0.3,1.5984,6.5398,11.9766,30.3467,40.2184,18.136,10.0,89.44,4.74,5.015,0.1754,1.5789,4.2105,36.9062,23.8281
UsersEmotionsbpr,lm_results,item,none,30,20,0.01,1.0919,3.3769,6.9788,21.7132,28.9959,12.4313,0.56,1.87,3.42,7.9933,0.0,0.5263,2.1053,19.8594,14.4062
UsersEmotionsbpr,lm_results,item,none,30,20,0.05,0.5516,3.4669,5.9545,16.2539,24.9775,10.2409,4.51,78.33,5.63,10.27,0.1754,1.2281,4.5614,19.8125,14.2187
UsersEmotionsbpr,lm_results,item,none,30,20,0.1,0.6529,4.1873,8.1157,24.561,37.7645,15.0563,13.64,90.28,5.35,5.74,0.3509,1.2281,2.9825,19.7968,14.1875
UsersEmotionsbpr,lm_results,item,none,30,20,0.15,0.6529,4.0297,8.4196,27.5101,40.3422,16.1909,21.64,92.96,5.2,5.8192,0.3509,1.7544,5.614,19.8281,14.2031
UsersEmotionsbpr,lm_results,item,none,30,20,0.2,0.5966,4.0072,7.8906,26.8798,39.6556,15.806,25.13,94.2,5.24,4.2658,0.1754,0.7018,4.386,19.8281,14.2187
UsersEmotionsbpr,lm_results,item,none,30,20,0.3,0.4502,3.2643,6.6524,24.4597,36.7515,14.3156,32.51,94.18,5.24,3.2533,0.1754,1.5789,3.1579,19.7969,14.2031
UsersEmotionsbpr,lm_results,item,user,30,20,0.01,1.0243,3.3769,6.7312,20.7677,25.923,11.5646,0.51,0.0,3.33,3.9967,0.0,0.5263,0.8772,102.9061,38.3437
UsersEmotionsbpr,lm_results,item,user,30,20,0.05,0.09,3.9734,6.8213,25.7879,36.4025,14.615,0.67,2.02,3.39,4.9983,0.0,0.0,1.0526,102.8436,38.3437
UsersEmotionsbpr,lm_results,item,user,30,20,0.1,0.6754,3.6132,6.5173,22.3323,30.8982,12.8073,1.95,40.89,3.56,6.7425,0.0,0.1754,1.7544,102.7811,38.3125
UsersEmotionsbpr,lm_results,item,user,30,20,0.15,1.0468,4.9415,8.7573,23.244,32.5754,14.113,4.15,71.22,4.08,7.9008,0.0,0.3509,3.3333,102.7499,38.2187
UsersEmotionsbpr,lm_results,item,user,30,20,0.2,1.4408,5.5043,9.2076,22.5687,32.2828,14.2008,6.92,79.02,4.62,6.75,0.3509,1.2281,3.6842,102.8124,38.2187
UsersEmotionsbpr,lm_results,item,user,30,20,0.3,1.6884,6.6862,11.2449,28.9734,38.6425,17.4471,11.23,88.77,4.75,4.2717,0.0,0.8772,3.1579,102.828,38.1406
UsersAllbpr,lm_results,item,none,10,20,0.01,0.9523,3.2455,6.6862,21.4769,30.8394,12.6401,2.05,43.14,2.74,6.9558,0.2859,3.2635,5.2168,41.6875,78.7812
UsersAllbpr,lm_results,item,none,10,20,0.05,0.9541,4.649,8.3292,25.2952,36.5604,15.1576,11.67,86.57,3.52,4.2258,0.2859,1.0719,3.1444,41.7656,78.3905
UsersAllbpr,lm_results,item,none,10,20,0.1,0.9118,4.5532,8.7013,28.0691,41.272,16.7015,22.33,93.21,3.84,2.3192,0.0476,0.7384,2.5488,41.7031,78.4218
UsersAllbpr,lm_results,item,none,10,20,0.15,0.8602,4.3562,8.3402,28.3012,42.0714,16.7858,30.15,94.43,4.0,1.7158,0.0,0.7623,2.2868,41.6875,78.6093
UsersAllbpr,lm_results,item,none,10,20,0.2,0.7773,4.2917,8.1174,28.2165,41.9112,16.6628,36.91,95.02,4.17,1.0317,0.0,0.3097,1.334,41.7656,78.5468
UsersAllbpr,lm_results,item,none,10,20,0.3,0.7681,4.1333,7.6864,27.0174,41.086,16.1382,45.57,95.59,4.34,0.5167,0.0,0.1667,0.7623,41.7499,78.3437
UsersAllbpr,lm_results,item,user,10,20,0.01,0.4181,2.971,5.977,24.3318,37.7687,14.2933,0.5,0.0,2.32,0.0,0.0,0.0,0.0,426.062,243.5466
UsersAllbpr,lm_results,item,user,10,20,0.05,0.9965,4.3267,7.4395,25.7722,39.1796,15.5429,2.6,52.25,2.68,1.6467,0.0,0.0,1.4531,426.2182,243.3278
UsersAllbpr,lm_results,item,user,10,20,0.1,1.1457,4.6085,8.3844,26.7558,39.1704,16.013,5.11,77.49,3.14,1.0617,0.0,0.0238,0.3573,425.6557,243.031
UsersAllbpr,lm_results,item,user,10,20,0.15,1.2728,5.4245,9.9703,30.2205,42.4103,17.8597,9.66,87.76,3.41,1.1775,0.0,0.0953,0.7861,425.8276,242.9216
UsersAllbpr,lm_results,item,user,10,20,0.2,1.2286,5.4484,9.8451,30.0879,42.5153,17.8251,13.62,90.95,3.75,1.9017,0.0,0.7861,2.0248,425.8276,243.2966
UsersAllbpr,lm_results,item,user,10,20,0.3,1.4588,6.1207,10.8305,32.1729,44.9798,19.1125,20.23,94.04,3.99,1.7167,0.0953,1.0481,2.0962,425.8901,243.7028
UsersAllbpr,lm_results,item,none,30,20,0.01,0.9578,3.3173,6.548,19.9131,29.3143,12.0101,2.1,55.15,3.01,7.5,0.2859,3.2873,5.5264,113.8749,88.7968
UsersAllbpr,lm_results,item,none,30,20,0.05,0.9486,4.6232,8.3937,26.1148,38.1905,15.6542,14.92,89.08,3.69,3.5117,0.262,1.2863,3.3111,113.7811,88.3749
UsersAllbpr,lm_results,item,none,30,20,0.1,0.7607,4.1038,7.9866,27.8057,41.5686,16.4451,29.84,94.33,4.02,2.9817,0.2144,1.2625,3.9781,113.8592,88.5936
UsersAllbpr,lm_results,item,none,30,20,0.15,0.5636,3.4407,7.0196,26.3414,40.1521,15.5035,36.86,94.65,4.06,1.8408,0.0238,0.7623,3.1444,113.8905,88.5468
UsersAllbpr,lm_results,item,none,30,20,0.2,0.3555,2.7132,5.9273,24.5731,38.15,14.3438,42.26,93.95,4.05,1.2258,0.0,0.5479,1.8104,113.7811,88.5155
UsersAllbpr,lm_results,item,none,30,20,0.3,0.1952,2.0372,4.8995,21.8508,35.1089,12.8183,48.07,92.28,4.0,0.7333,0.0,0.1667,1.2149,113.9061,88.4686
UsersAllbpr,lm_results,item,user,30,20,0.01,0.9836,2.971,5.977,24.1071,37.3653,14.2808,0.5,0.0,2.32,0.0,0.0,0.0,0.0,1192.8579,431.3276
UsersAllbpr,lm_results,item,user,30,20,0.05,1.0149,4.1075,7.2885,25.1349,38.7707,15.2633,2.85,56.3,2.79,0.6658,0.0,0.0,0.5479,1192.2954,430.937
UsersAllbpr,lm_results,item,user,30,20,0.1,1.2101,5.1721,9.3478,28.7212,40.5924,17.0087,7.56,83.95,3.26,2.1142,0.0,0.1191,1.2863,1194.9607,432.6401
UsersAllbpr,lm_results,item,user,30,20,0.15,1.2691,5.4005,9.8248,30.0658,42.1819,17.7484,12.57,90.4,3.63,2.7842,0.0,1.3101,2.7394,1195.4829,432.3588
UsersAllbpr,lm_results,item,user,30,20,0.2,1.3686,5.9126,10.5303,31.5356,43.6979,18.609,15.12,92.27,3.81,2.88,0.0238,1.3101,3.8352,1195.6548,432.2964
UsersAllbpr,lm_results,item,user,30,20,0.3,1.4791,6.3436,11.0718,32.6131,45.6429,19.4301,23.34,94.89,4.12,1.7967,0.1429,1.0481,2.5488,1195.9673,432.437

# New final
UsersEmotionswarp,lm_results,none,none,30,10,0.05,1.1778,6.6009,12.3528,40.6327,57.0118,23.5552,12.36,82.77,4.13,0.0,0.0,0.0,0.0,2.3594,11.1406
UsersEmotionswarp,lm_results,item,none,10,20,0.15,1.301,6.7516,12.7088,40.797,57.943,23.9003,13.69,84.0,4.2,0.0092,0.0,0.0,0.0,4.8906,11.0625
UsersEmotionswarp,lm_results,none,none,30,10,0.05,1.2873,6.7105,12.7088,41.4544,57.6691,23.966,11.49,82.1,4.09,0.0,0.0,0.0,0.0,2.3437,11.0625
UsersEmotionswarp,lm_results,item,none,10,20,0.15,1.4517,6.82,12.5856,40.5094,57.7102,23.8154,13.13,82.78,4.16,0.0058,0.0,0.0,0.0,4.8437,10.8125
UsersEmotionswarp,lm_results,item,none,30,20,0.15,1.1093,5.7108,11.0792,38.1128,54.5878,22.12,25.49,88.91,4.54,0.015,0.0,0.0,0.0,11.5,12.0469
UsersEmotionswarp,lm_results,item,none,50,20,0.15,0.9449,4.8617,9.3536,34.7987,51.6297,20.3177,31.9,91.4,4.78,0.0117,0.0,0.0,0.0,16.8281,13.2187
UsersEmotionswarp,lm_results,none,user,10,20,0.15,2.109,8.9838,15.5848,43.9879,59.6823,26.0696,6.72,76.22,3.91,0.0,0.0,0.0,0.0,24.2656,20.4062
UsersEmotionswarp,lm_results,none,user,30,20,0.15,2.6842,11.3804,19.1044,48.7538,63.7634,29.1372,11.33,83.47,4.14,0.0,0.0,0.0,0.0,64.7968,32.0
UsersEmotionswarp,lm_results,none,user,50,20,0.15,2.9581,11.8598,19.9808,49.822,64.8042,29.885,14.21,85.08,4.24,0.0,0.0,0.0,0.0,105.3905,42.7187
UsersEmotionswarp,lm_results,item,user,10,20,0.3,2.2049,8.9154,15.6122,43.9469,59.8877,26.1134,6.15,74.61,3.88,0.0,0.0,0.0,0.0,27.4062,20.5937
UsersEmotionswarp,lm_results,item,user,30,20,0.3,2.4514,10.5451,18.6935,48.3566,63.6264,28.7346,11.23,82.94,4.14,0.0,0.0,0.0,0.0,73.328,32.8437
UsersEmotionswarp,lm_results,item,user,50,20,0.3,2.5199,10.8463,19.1044,48.3977,63.6675,28.9072,12.72,84.25,4.21,0.0,0.0,0.0,0.0,118.9686,44.2031
UsersAllwarp,lm_results,none,none,10,20,0.05,1.3833,6.0321,11.007,36.3392,53.3279,21.6179,12.87,83.04,2.94,0.0,0.0,0.0,0.0,11.0156,65.3905
UsersAllwarp,lm_results,item,none,10,20,0.3,1.3789,5.9467,10.7969,36.407,53.5468,21.6153,23.44,86.31,3.13,0.0,0.0,0.0,0.0,26.3594,67.0312
UsersAllwarp,lm_results,none,user,10,20,0.3,1.8954,7.8553,13.9859,41.3776,57.6857,24.56,17.33,83.15,2.98,0.0,0.0,0.0,0.0,284.4528,211.1247
UsersAllwarp,lm_results,none,user,30,20,0.3,2.018,9.0153,15.5223,43.3846,59.789,25.9458,24.54,86.72,3.19,0.0,0.0,0.0,0.0,784.3741,373.6402
UsersAllwarp,lm_results,none,user,50,20,0.3,2.0552,9.4487,16.3453,44.4987,60.7302,26.6156,28.74,89.04,3.32,0.0,0.0,0.0,0.0,1274.061,525.8119
UsersAllwarp,lm_results,item,user,50,20,0.3,1.9677,8.3149,14.7103,41.9532,58.2416,25.0375,18.53,84.29,3.04,0.0,0.0,0.0,0.0,1417.467,536.2181
UsersAllwarp,lm_results,item,user,30,20,0.3,1.8407,7.9275,13.9727,41.0996,57.6003,24.4882,16.52,83.25,2.99,0.0,0.0,0.0,0.0,872.8114,376.6558
UsersAllwarp,lm_results,item,user,10,20,0.3,1.6459,7.3015,13.0403,39.6244,55.9785,23.5181,11.42,80.66,2.89,0.0,0.0,0.0,0.0,317.7965,212.906
